[1 1 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 0 1 0 0 1 1 0 1 0 1 0 0 0
 0 1 1 0 0 1 0 0 1 0 1 0 1],20783
[1 1 1 0 1 0 1 0 0 1 1 1 0 1 0 0 1 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 0 1 0 0 1
 0 1 1 0 1 1 0 0 1 0 1 0 1],20716
[1 1 1 0 1 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 1 0 1 1 0 1
 0 0 1 0 0 1 0 0 1 0 1 0 1],20776
[1 1 1 1 1 0 1 0 0 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 1 0 1 0 0 1
 0 1 1 0 0 1 0 0 1 0 1 0 1],20806
[1 1 1 0 1 0 1 0 0 0 1 0 0 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 1 1 0 1 0 1 0 0 1
 0 1 1 0 0 1 0 0 1 0 1 0 1],20877
[1 1 1 0 0 0 1 1 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 0 1 0 0 0
 0 1 1 0 0 1 0 0 0 0 1 0 1],20741
[1 1 1 0 0 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 0 1 0 0 0
 0 1 1 0 1 1 0 0 1 0 1 0 1],20936
[1 1 1 1 1 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 0 1 1 0 1 0 1 0 0 1
 0 0 1 0 0 1 0 0 1 0 1 0 1],20817
[1 1 1 0 1 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 0 0 0 1 1 0 1 0 1 0 0 1
 0 1 1 0 0 1 0 0 0 0 1 0 1],20884
[1 1 1 0 1 0 1 0 0 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 1 0 0 0
 0 1 1 0 1 1 0 0 1 0 1 0 1],20842
[1 1 1 0 1 0 1 0 0 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 0 1 1 0 1
 0 0 1 0 1 1 0 0 1 0 1 0 1],20768
[1 1 1 0 1 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 0 0 1 0 0 1 0 1 0 0 1
 0 1 1 0 1 1 0 0 0 0 1 0 1],20723
[1 1 1 0 1 0 1 0 0 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 1 0 0 1 1 0 1 0 1 0 0 1
 0 0 1 0 1 1 0 0 1 0 1 0 1],20612
[1 1 1 0 1 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 0 0 1 1 0 0 0 1 1 0 0
 0 1 1 0 1 1 0 0 0 0 1 0 1],20653
[1 1 1 0 1 0 1 0 0 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 0 1 0 0 0
 0 0 1 0 1 1 0 0 1 0 1 0 1],20984
[1 1 1 0 1 0 1 0 0 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 0 1 0 0 0
 0 1 1 0 1 1 0 0 1 0 1 0 1],20864
[1 1 1 1 1 0 1 0 0 1 1 1 0 1 0 0 1 1 1 1 1 1 1 0 0 1 0 1 1 1 0 1 0 1 0 0 0
 0 0 1 0 1 1 0 0 1 0 1 0 1],20583
[1 1 1 0 1 0 1 0 0 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 0 0 1 1 0 1 0 1 0 0 0
 0 1 1 0 0 1 0 0 1 0 1 0 1],20842
[1 1 1 0 0 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 0 1 0 0 1
 0 0 1 0 1 1 0 0 1 0 1 0 1],20831
[1 1 1 0 0 0 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 0 1 0 0 0
 0 0 1 0 1 1 0 0 1 0 1 0 1],20723
