[1 0 0 0 1 1 0 1 0 0 1 0 1 1 1 1 1 1 0 1 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 1
 1 1 1 1 1 1 1 1 0 1 0 1 1],19402
[1 0 0 0 1 0 0 0 1 1 0 0 0 0 1 1 1 1 0 1 0 0 1 1 0 1 1 1 1 0 0 0 0 1 0 1 1
 1 1 1 1 1 1 1 1 0 1 0 0 1],19139
[1 1 0 0 1 0 0 1 1 0 1 0 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 1
 1 1 1 1 1 1 1 1 1 1 0 0 1],19562
[1 0 0 0 1 0 0 0 0 1 1 0 1 1 1 1 1 1 0 1 0 0 1 0 0 1 1 1 0 0 1 1 1 1 0 0 0
 1 1 1 1 1 1 1 1 0 1 0 0 1],19282
[1 0 0 0 1 0 0 0 1 1 1 0 1 0 1 1 1 0 1 0 0 0 0 0 0 1 1 1 0 0 0 1 0 1 1 1 1
 1 1 1 1 0 1 1 1 0 1 0 1 1],19246
[1 1 0 0 1 0 0 1 1 0 0 0 0 1 1 1 0 1 1 1 0 0 0 1 0 1 1 1 0 0 0 1 0 0 0 1 1
 1 1 1 1 1 1 1 1 1 1 1 0 1],18992
[1 1 0 0 1 0 0 0 1 1 1 0 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 0 1 1
 1 1 1 1 0 1 1 1 0 1 1 1 0],19227
[1 1 0 0 1 1 0 0 1 0 1 0 1 1 0 1 0 0 0 0 0 0 1 0 0 1 1 1 1 0 0 0 0 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 0 0 0],19122
[1 1 0 0 1 0 0 0 1 1 0 0 1 1 0 1 1 1 0 1 0 0 1 0 0 1 0 1 1 0 0 1 0 1 0 0 1
 1 1 1 1 1 1 1 1 0 1 1 0 0],19483
[1 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 1 1 0 1 0 0 1 1 0 1 1 1 0 0 1 1 1 1 0 0 1
 1 1 1 1 0 1 1 0 0 1 0 1 1],19188
[1 0 0 0 1 1 0 0 1 1 1 0 1 1 0 1 0 1 0 1 0 0 0 0 1 1 1 1 1 0 0 0 0 1 0 0 1
 1 1 1 1 0 0 1 1 0 1 1 1 1],19057
[1 1 0 0 1 0 0 1 1 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 1
 1 1 1 1 0 1 1 1 0 1 0 1 1],18848
[1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1 1 0 1 0 0 1 0 0 0 1 1 1 0 1 1 0 1 0 1 1
 1 1 1 1 1 1 1 1 1 1 1 0 1],18862
[1 1 0 0 1 1 0 1 1 0 1 1 1 1 0 1 1 1 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 0 1
 1 0 1 1 1 1 1 0 0 1 1 1 0],19165
[1 0 0 0 1 0 0 1 1 0 1 0 1 0 1 1 0 1 0 0 0 0 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1
 1 1 1 1 1 1 1 1 0 1 0 0 0],19158
[1 1 1 0 1 0 0 0 1 1 0 0 1 0 0 1 1 1 0 1 0 0 0 0 0 1 1 1 0 0 0 1 1 1 1 1 0
 1 1 1 1 0 1 1 0 1 1 1 1 1],18847
[1 1 0 0 1 0 0 1 0 1 1 0 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 1 0 0 1
 1 0 1 1 1 1 1 0 0 1 1 1 0],19293
[1 1 1 0 1 0 1 1 1 0 1 1 1 1 0 1 0 1 0 1 0 0 1 0 1 1 1 1 0 0 0 1 0 1 0 1 0
 1 1 1 1 1 1 1 1 0 1 0 0 0],18945
[1 1 0 0 1 0 0 0 1 1 0 0 0 1 1 1 1 1 1 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 1
 1 0 1 1 1 1 1 1 0 1 1 1 0],18735
[1 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 1 1 1 1 0 0 1 0 1 1 0 1 1
 1 1 1 1 1 0 1 1 1 1 0 0 0],19128
